date,hour,solar_system,solar_centerwest,solar_northwest,solar_farwest,solar_fareast,solar_southeast,solar_centereast
04/05/2024,18,11016.81,54.15,190.6,1494.74,6287.36,1183.67,1806.29
04/05/2024,19,7188.36,146.56,224.38,1532.97,3383.45,852.37,1048.63
04/05/2024,20,1433.61,162.92,84.35,582.17,344.37,135.49,124.31
04/05/2024,21,6.08,0.2,0.61,4.9,0.02,0.01,0.34
04/05/2024,22,0.45,0.0,0.0,0.0,0.04,0.0,0.41
04/05/2024,23,0.72,0.0,0.0,0.0,0.09,0.0,0.63
04/05/2024,24,0.66,0.0,0.0,0.0,0.09,0.0,0.57
04/06/2024,1,0.68,0.0,0.0,0.01,0.17,0.0,0.5
04/06/2024,2,0.7,0.0,0.0,0.02,0.18,0.0,0.5
04/06/2024,3,0.79,0.0,0.0,0.03,0.22,0.0,0.54
04/06/2024,4,0.78,0.0,0.0,0.02,0.23,0.0,0.53
04/06/2024,5,0.79,0.0,0.0,0.01,0.22,0.0,0.56
04/06/2024,6,0.81,0.0,0.0,0.01,0.25,0.0,0.55
04/06/2024,7,0.79,0.0,0.0,0.01,0.25,0.0,0.53
04/06/2024,8,515.07,25.07,28.91,21.41,384.79,25.51,29.38
04/06/2024,9,3679.84,118.35,286.79,403.53,2391.48,268.14,211.55
04/06/2024,10,5452.87,42.87,458.15,506.66,3546.36,342.19,556.64
04/06/2024,11,6976.37,135.2,461.44,777.17,4158.75,419.63,1024.18
04/06/2024,12,9009.83,723.84,472.85,984.47,4825.91,621.05,1381.71
04/06/2024,13,11202.44,892.41,693.83,1618.25,5496.08,959.94,1541.93
04/06/2024,14,12002.95,1138.21,916.94,2252.03,5308.56,1047.9,1339.31
04/06/2024,15,11328.46,1314.36,992.81,2770.6,4244.59,1033.95,972.15
04/06/2024,16,11152.7,1488.01,955.44,3428.57,3452.06,885.33,943.29
04/06/2024,17,9867.82,1533.47,948.89,3471.72,2080.93,675.92,1156.89
04/06/2024,18,8148.77,1321.69,774.11,3120.35,1463.13,598.81,870.68
04/06/2024,19,5822.29,881.41,740.44,2491.05,883.82,353.45,472.12
04/06/2024,20,1408.42,252.74,105.46,802.64,94.31,46.7,106.57
04/06/2024,21,23.93,0.39,0.1,23.05,0.02,0.01,0.36
04/06/2024,22,0.48,0.0,0.0,0.01,0.04,0.0,0.43
04/06/2024,23,0.6,0.0,0.0,0.01,0.12,0.0,0.47
04/06/2024,24,0.68,0.0,0.0,0.01,0.2,0.0,0.47
04/07/2024,1,0.66,0.0,0.0,0.01,0.19,0.0,0.46
04/07/2024,2,0.58,0.0,0.0,0.01,0.11,0.0,0.46
04/07/2024,3,0.66,0.0,0.0,0.01,0.18,0.0,0.47
04/07/2024,4,0.71,0.0,0.0,0.02,0.22,0.0,0.47
04/07/2024,5,0.74,0.0,0.0,0.01,0.25,0.0,0.48
04/07/2024,6,0.68,0.0,0.0,0.0,0.21,0.0,0.47
04/07/2024,7,0.7,0.0,0.0,0.0,0.22,0.0,0.48
04/07/2024,8,651.59,86.59,26.07,81.05,286.68,13.06,158.14
04/07/2024,9,7458.5,1337.05,573.26,1527.83,2664.26,134.84,1221.26
04/07/2024,10,12811.13,2023.22,708.31,3072.82,4601.85,380.05,2024.88
04/07/2024,11,15036.79,2145.52,699.95,3687.92,5687.51,680.04,2135.85
04/07/2024,12,15629.79,2100.97,915.24,4003.55,5631.26,783.84,2194.93
04/07/2024,13,16082.83,2198.16,1256.08,4075.35,5505.39,754.73,2293.12
04/07/2024,14,16263.06,2104.56,1278.07,4039.19,5466.65,1122.97,2251.62
04/07/2024,15,15786.46,2106.23,1155.39,3861.2,5155.67,1184.86,2323.11
04/07/2024,16,14908.51,1859.96,1050.12,3880.92,4744.83,1148.99,2223.69
04/07/2024,17,14694.74,1952.39,1049.81,4061.06,4313.43,1104.49,2213.56
04/07/2024,18,13800.93,2038.12,1048.07,3935.58,3769.47,926.9,2082.79
04/07/2024,19,9840.5,1879.22,916.39,2668.9,2369.52,541.98,1464.49
04/07/2024,20,2030.09,440.69,181.84,700.7,349.4,99.49,257.97
04/07/2024,21,6.06,0.35,0.2,4.99,0.17,0.07,0.28
04/07/2024,22,0.34,0.0,0.0,0.01,0.02,0.0,0.31
04/07/2024,23,0.4,0.0,0.0,0.0,0.1,0.0,0.3
04/07/2024,24,0.4,0.0,0.0,0.0,0.1,0.0,0.3
04/08/2024,1,0.54,0.0,0.0,0.01,0.19,0.0,0.34
04/08/2024,2,0.86,0.0,0.0,0.01,0.2,0.0,0.65
04/08/2024,3,0.68,0.0,0.0,0.0,0.21,0.0,0.47
04/08/2024,4,0.51,0.0,0.0,0.0,0.21,0.0,0.3
04/08/2024,5,0.52,0.0,0.0,0.0,0.22,0.0,0.3
04/08/2024,6,0.51,0.0,0.0,0.0,0.21,0.0,0.3
04/08/2024,7,0.59,0.0,0.0,0.0,0.26,0.0,0.33
04/08/2024,8,384.48,58.94,22.58,55.54,164.43,5.33,77.66
04/08/2024,9,4551.03,982.01,489.41,1734.66,769.57,83.01,492.37
04/08/2024,10,9578.53,1790.29,976.62,3513.72,1900.55,197.45,1199.9
04/08/2024,11,11578.41,2171.38,1057.6,3838.62,2456.22,293.93,1760.66
04/08/2024,12,12666.52,2340.2,1224.07,3873.08,2825.25,419.26,1984.66
04/08/2024,13,12293.52,2094.76,1091.67,3284.56,3420.4,548.04,1854.09
04/08/2024,14,3395.72,497.51,284.93,895.39,1131.37,114.27,472.25
04/08/2024,15,10873.62,1696.62,803.84,2989.9,3326.93,600.44,1455.89
04/08/2024,16,12099.85,2000.04,1059.45,3376.14,3333.14,700.73,1630.35
04/08/2024,17,9964.61,1649.97,744.71,3190.8,2598.98,499.44,1280.71
04/08/2024,18,7667.0,1356.99,663.87,2743.37,1556.04,359.92,986.81
04/08/2024,19,4988.91,819.16,337.05,2504.25,609.75,262.13,456.57
04/08/2024,20,1553.63,125.93,133.87,1036.39,122.3,78.25,56.89
04/08/2024,21,9.84,1.24,1.16,7.07,0.02,0.06,0.29
04/08/2024,22,0.34,0.0,0.0,0.01,0.03,0.0,0.3
04/08/2024,23,0.48,0.0,0.0,0.01,0.15,0.0,0.32
04/08/2024,24,0.51,0.0,0.0,0.0,0.2,0.0,0.31
04/09/2024,1,0.51,0.0,0.0,0.0,0.2,0.0,0.31
04/09/2024,2,0.51,0.0,0.0,0.0,0.21,0.0,0.3
04/09/2024,3,0.5,0.0,0.0,0.0,0.2,0.0,0.3
04/09/2024,4,0.5,0.0,0.0,0.0,0.2,0.0,0.3
04/09/2024,5,0.5,0.0,0.0,0.0,0.2,0.0,0.3
04/09/2024,6,0.51,0.0,0.0,0.0,0.21,0.0,0.3
04/09/2024,7,0.54,0.0,0.0,0.0,0.24,0.0,0.3
04/09/2024,8,147.06,7.23,0.19,31.41,84.98,3.37,19.88
04/09/2024,9,2002.62,163.62,27.4,974.53,621.29,103.0,112.78
04/09/2024,10,4233.61,323.59,89.79,1842.12,1421.41,309.7,247.0
04/09/2024,11,5014.05,334.78,279.49,1283.99,2228.13,638.37,249.29
04/09/2024,12,4357.74,209.68,180.78,915.79,1790.94,1104.59,155.96
04/09/2024,13,4389.8,190.05,125.7,1112.17,1496.32,1318.43,147.13
04/09/2024,14,4310.73,230.75,122.44,851.87,1319.62,1394.16,391.89
04/09/2024,15,5304.12,153.03,135.9,960.47,1758.33,1339.92,956.47
04/09/2024,16,5448.76,220.79,81.73,1226.96,1525.59,1259.27,1134.42
04/09/2024,17,6216.45,218.45,66.06,2364.93,1788.81,1164.14,614.06
04/09/2024,18,5271.61,159.83,66.71,1828.05,1793.06,1066.87,357.09
04/09/2024,19,3220.13,67.13,52.98,1189.42,1027.88,783.56,99.16
04/09/2024,20,669.79,26.82,8.26,433.49,79.23,113.42,8.57
04/09/2024,21,7.62,0.04,0.01,7.14,0.08,0.01,0.34
04/09/2024,22,0.44,0.0,0.0,0.0,0.09,0.0,0.35
04/09/2024,23,0.66,0.0,0.0,0.0,0.14,0.05,0.47
04/09/2024,24,0.69,0.0,0.0,0.0,0.2,0.02,0.47
04/10/2024,1,0.72,0.0,0.0,0.0,0.23,0.02,0.47
04/10/2024,2,0.73,0.0,0.0,0.01,0.21,0.04,0.47
04/10/2024,3,0.78,0.0,0.0,0.01,0.26,0.05,0.46
04/10/2024,4,0.71,0.0,0.0,0.0,0.2,0.06,0.45
04/10/2024,5,0.7,0.0,0.0,0.0,0.19,0.06,0.45
04/10/2024,6,0.75,0.0,0.0,0.0,0.2,0.06,0.49
04/10/2024,7,0.76,0.0,0.0,0.0,0.21,0.06,0.49
04/10/2024,8,252.45,12.75,6.15,87.99,83.78,55.49,6.29
04/10/2024,9,2487.6,209.46,195.26,860.27,641.6,520.61,60.4
04/10/2024,10,4968.95,618.41,602.63,971.23,2207.93,372.44,196.31
04/10/2024,11,5498.1,804.32,662.61,734.03,2347.84,386.43,562.87
04/10/2024,12,6552.89,742.41,860.17,1016.6,2868.48,409.23,656.0
04/10/2024,13,7410.47,215.57,895.89,1125.29,3850.58,601.44,721.7
04/10/2024,14,7412.55,17.17,788.62,1205.41,4079.16,693.69,628.5
04/10/2024,15,7494.62,23.99,802.58,1106.18,4002.37,724.1,835.4
04/10/2024,16,7391.96,48.66,793.22,683.16,4066.41,661.36,1139.15
04/10/2024,17,7563.74,18.9,836.68,734.94,3927.63,735.07,1310.52
04/10/2024,18,7383.52,417.26,907.33,679.54,3936.8,697.39,745.2
04/10/2024,19,4948.6,980.6,787.0,416.92,1955.06,602.07,206.95
04/10/2024,20,2036.2,393.41,210.94,920.6,226.63,169.31,115.31
04/10/2024,21,21.17,2.06,1.87,16.42,0.26,0.05,0.51
04/10/2024,22,0.78,0.0,0.0,0.01,0.2,0.0,0.57
04/10/2024,23,0.65,0.0,0.0,0.0,0.08,0.0,0.57
04/10/2024,24,0.76,0.0,0.0,0.01,0.18,0.0,0.57
04/11/2024,1,0.77,0.0,0.0,0.01,0.19,0.0,0.57
04/11/2024,2,0.78,0.0,0.0,0.02,0.19,0.0,0.57
04/11/2024,3,0.77,0.0,0.0,0.01,0.19,0.0,0.57
04/11/2024,4,0.78,0.0,0.0,0.02,0.19,0.0,0.57
04/11/2024,5,0.78,0.0,0.0,0.01,0.2,0.0,0.57
04/11/2024,6,0.8,0.0,0.0,0.03,0.2,0.0,0.57
04/11/2024,7,1.16,0.0,0.0,0.02,0.56,0.0,0.58
04/11/2024,8,1337.07,83.63,53.51,107.18,775.23,89.88,227.64
04/11/2024,9,10626.74,1425.71,754.88,1970.15,4160.58,775.9,1539.52
04/11/2024,10,16456.34,2407.94,1201.62,3588.11,5879.74,1153.92,2225.01
04/11/2024,11,17425.54,2563.51,1217.53,3863.3,6176.66,1298.89,2305.65
04/11/2024,12,18446.94,2665.93,1263.01,3967.02,6616.06,1485.87,2449.05
04/11/2024,13,18652.04,2669.79,1272.82,3984.79,6656.0,1604.55,2464.09
04/11/2024,14,18577.26,2667.55,1282.75,3923.08,6591.03,1608.23,2504.62
04/11/2024,15,18596.15,2655.05,1288.35,3939.94,6599.49,1607.29,2506.03
04/11/2024,16,18543.6,2638.41,1288.09,3938.54,6564.78,1603.11,2510.67
04/11/2024,17,18395.01,2604.85,1276.82,3937.73,6486.99,1592.8,2495.82
04/11/2024,18,17970.61,2537.29,1246.77,3980.18,6251.72,1544.68,2409.97
04/11/2024,19,13175.68,2073.12,1095.88,3557.22,3677.64,1164.02,1607.8
04/11/2024,20,3227.17,587.45,265.08,1370.32,487.02,233.92,283.38
04/11/2024,21,23.12,2.23,2.8,17.76,0.03,0.03,0.27
04/11/2024,22,0.35,0.0,0.0,0.02,0.03,0.0,0.3
04/11/2024,23,0.49,0.0,0.0,0.01,0.04,0.0,0.44
04/11/2024,24,0.53,0.0,0.0,0.02,0.04,0.0,0.47
04/12/2024,1,0.51,0.0,0.0,0.0,0.04,0.0,0.47
04/12/2024,2,0.62,0.0,0.0,0.01,0.1,0.0,0.51
04/12/2024,3,0.63,0.0,0.0,0.02,0.14,0.0,0.47
04/12/2024,4,0.64,0.0,0.0,0.02,0.15,0.0,0.47
04/12/2024,5,0.64,0.0,0.0,0.02,0.15,0.0,0.47
04/12/2024,6,0.67,0.0,0.0,0.02,0.16,0.0,0.49
04/12/2024,7,1.91,0.0,0.0,0.02,1.34,0.01,0.54
04/12/2024,8,1475.81,103.48,64.05,19.78,880.27,130.9,277.33
04/12/2024,9,8297.83,754.12,625.96,392.82,4251.73,933.36,1339.84
04/12/2024,10,12694.89,1248.84,914.96,1236.5,5992.88,1377.76,1923.95
04/12/2024,11,11024.69,810.48,900.17,460.14,5724.9,1248.1,1880.9
04/12/2024,12,9699.12,21.12,900.45,596.45,5093.45,1237.98,1849.67
04/12/2024,13,9926.53,21.63,907.42,702.06,5208.08,1238.57,1848.77
04/12/2024,14,11052.04,196.35,913.98,817.88,6049.24,1217.57,1857.02
04/12/2024,15,11646.98,398.64,908.78,765.18,6495.82,1208.18,1870.38
04/12/2024,16,12062.49,705.37,891.81,786.97,6512.83,1216.54,1948.97
04/12/2024,17,11746.74,655.05,904.69,816.46,6304.28,1156.77,1909.49
04/12/2024,18,10837.03,620.83,830.63,746.54,5925.9,908.75,1804.38
04/12/2024,19,6158.01,349.0,641.24,384.69,3412.15,438.13,932.8
04/12/2024,20,1054.31,112.67,174.43,184.32,373.75,79.99,129.15
04/12/2024,21,9.22,0.26,3.43,4.91,0.02,0.0,0.6
04/12/2024,22,0.76,0.0,0.0,0.01,0.02,0.0,0.73
04/12/2024,23,0.86,0.0,0.0,0.01,0.03,0.0,0.82
04/12/2024,24,0.77,0.0,0.0,0.02,0.05,0.0,0.7
04/13/2024,1,0.83,0.0,0.0,0.02,0.14,0.0,0.67
04/13/2024,2,0.96,0.0,0.0,0.01,0.15,0.0,0.8
04/13/2024,3,0.8,0.0,0.0,0.01,0.15,0.0,0.64
04/13/2024,4,0.67,0.0,0.0,0.02,0.15,0.0,0.5
04/13/2024,5,0.66,0.0,0.0,0.03,0.15,0.0,0.48
04/13/2024,6,0.77,0.0,0.0,0.02,0.15,0.0,0.6
04/13/2024,7,1.63,0.0,0.0,0.0,0.9,0.0,0.73
04/13/2024,8,503.84,67.56,56.18,18.63,235.89,19.27,106.31
04/13/2024,9,3864.97,585.17,596.86,205.57,1408.89,280.3,788.18
04/13/2024,10,6212.99,975.19,882.56,354.93,2439.22,399.35,1161.74
04/13/2024,11,6547.9,745.1,889.52,309.21,2894.4,372.37,1337.3
04/13/2024,12,8010.01,958.73,898.18,611.35,3352.96,658.79,1530.0
04/13/2024,13,9874.82,1301.03,917.28,1152.02,3723.3,908.47,1872.72
04/13/2024,14,11692.49,1389.49,945.04,1893.81,4189.26,1228.33,2046.56
04/13/2024,15,12880.93,1508.41,958.43,2523.66,4514.4,1253.46,2122.57
04/13/2024,16,13707.14,1776.95,967.23,2659.21,4931.23,1130.3,2242.22
04/13/2024,17,13710.57,1689.12,970.1,2597.83,5094.47,1177.38,2181.67
04/13/2024,18,12686.09,1399.93,980.23,2142.28,5037.9,1081.34,2044.41
04/13/2024,19,8998.64,1020.56,808.43,1517.64,3307.16,832.78,1512.07
04/13/2024,20,2255.67,407.5,306.54,625.94,498.82,155.16,261.71
04/13/2024,21,19.44,1.72,4.31,12.95,0.05,0.02,0.39
04/13/2024,22,0.79,0.0,0.0,0.02,0.12,0.0,0.65
04/13/2024,23,0.85,0.0,0.0,0.02,0.14,0.0,0.69
04/13/2024,24,0.94,0.0,0.0,0.02,0.14,0.0,0.78
04/14/2024,1,0.75,0.0,0.0,0.03,0.14,0.0,0.58
04/14/2024,2,0.7,0.0,0.0,0.02,0.15,0.0,0.53
04/14/2024,3,0.66,0.0,0.0,0.02,0.15,0.0,0.49
04/14/2024,4,0.88,0.0,0.0,0.03,0.15,0.0,0.7
04/14/2024,5,0.72,0.0,0.0,0.02,0.15,0.0,0.55
04/14/2024,6,0.8,0.0,0.0,0.01,0.15,0.0,0.64
04/14/2024,7,1.45,0.0,0.0,0.02,0.93,0.0,0.5
04/14/2024,8,1031.65,153.5,84.44,139.74,461.88,53.67,138.42
04/14/2024,9,7172.47,1314.87,772.79,2119.78,1841.21,457.62,666.2
04/14/2024,10,11404.86,2118.29,1154.28,3579.83,2745.55,694.46,1112.45
04/14/2024,11,13356.55,2627.3,1262.98,3983.6,3370.92,859.13,1252.62
04/14/2024,12,14213.2,2655.69,1264.21,3828.59,3943.83,1077.04,1443.84
04/14/2024,13,15432.31,2564.73,1264.03,3939.2,4679.87,1340.56,1643.92
04/14/2024,14,15752.0,2481.59,1231.19,3805.37,4764.06,1535.07,1934.72
04/14/2024,15,15745.81,2404.33,1183.63,3765.84,4881.27,1470.6,2040.14
04/14/2024,16,15359.58,2277.81,1074.19,3573.31,4942.41,1360.15,2131.71
04/14/2024,17,14536.42,2059.12,1049.51,3351.56,4732.88,1201.68,2141.67
04/14/2024,18,12468.45,1587.31,920.7,2816.82,4268.0,1033.29,1842.33
04/14/2024,19,7201.04,971.12,430.53,2014.52,2254.93,521.62,1008.32
04/14/2024,20,1531.73,321.64,150.31,536.08,289.39,94.11,140.2
04/14/2024,21,17.12,0.49,0.51,15.82,0.02,0.01,0.27
04/14/2024,22,0.35,0.0,0.0,0.02,0.03,0.0,0.3
04/14/2024,23,0.52,0.0,0.0,0.01,0.05,0.0,0.46
04/14/2024,24,0.71,0.0,0.0,0.01,0.14,0.0,0.56
04/15/2024,1,0.72,0.0,0.0,0.01,0.16,0.0,0.55
04/15/2024,2,0.71,0.0,0.0,0.0,0.17,0.0,0.54
04/15/2024,3,0.89,0.0,0.0,0.01,0.17,0.0,0.71
04/15/2024,4,0.94,0.0,0.0,0.01,0.17,0.0,0.76
04/15/2024,5,0.78,0.0,0.0,0.01,0.17,0.0,0.6
04/15/2024,6,1.05,0.0,0.0,0.01,0.17,0.0,0.87
04/15/2024,7,0.9,0.0,0.0,0.01,0.24,0.0,0.65
04/15/2024,8,270.87,15.25,18.09,22.08,163.39,22.17,29.89
04/15/2024,9,2098.12,280.66,120.08,556.86,806.89,177.66,155.97
04/15/2024,10,5145.59,668.79,213.57,1859.15,1560.11,523.24,320.73
04/15/2024,11,6524.18,921.79,234.1,2222.35,1934.75,763.44,447.75
04/15/2024,12,8259.62,1084.52,412.26,2535.24,2348.51,1028.07,851.02
04/15/2024,13,9963.66,1224.86,610.38,3038.46,2982.09,1079.69,1028.18
04/15/2024,14,10887.37,1293.93,610.86,2765.96,3900.17,1048.66,1267.79
04/15/2024,15,10803.18,1344.03,689.33,2463.79,3972.77,1005.15,1328.11
04/15/2024,16,9314.25,946.38,703.07,2713.48,3082.94,822.34,1046.04
04/15/2024,17,7533.7,730.05,804.58,2895.12,1837.2,562.86,703.89
04/15/2024,18,6299.08,527.24,923.87,2974.62,1048.39,497.54,327.42
04/15/2024,19,4127.98,556.28,770.27,1678.25,577.17,330.06,215.95
04/15/2024,20,1363.09,236.61,232.87,695.67,134.82,47.22,15.9
04/15/2024,21,19.4,1.68,3.15,13.91,0.12,0.1,0.44
04/15/2024,22,0.8,0.0,0.0,0.01,0.13,0.0,0.66
04/15/2024,23,0.96,0.0,0.0,0.01,0.14,0.0,0.81
04/15/2024,24,0.91,0.0,0.0,0.01,0.13,0.0,0.77
04/16/2024,1,0.62,0.0,0.0,0.0,0.13,0.0,0.49
04/16/2024,2,0.61,0.0,0.0,0.01,0.13,0.0,0.47
04/16/2024,3,0.62,0.0,0.0,0.01,0.14,0.0,0.47
04/16/2024,4,0.63,0.0,0.0,0.02,0.14,0.0,0.47
04/16/2024,5,0.64,0.0,0.0,0.01,0.15,0.0,0.48
04/16/2024,6,0.63,0.0,0.0,0.01,0.15,0.0,0.47
04/16/2024,7,0.69,0.0,0.01,0.01,0.19,0.0,0.48
04/16/2024,8,687.32,210.1,62.93,160.96,197.73,15.11,40.49
04/16/2024,9,5051.15,1449.97,489.05,2052.69,651.82,91.29,316.33
04/16/2024,10,8633.61,2192.8,748.43,3692.76,1024.35,233.19,742.08
04/16/2024,11,9459.07,2122.93,785.82,4046.41,1353.57,397.11,753.23
04/16/2024,12,10959.64,2535.75,963.01,4153.6,1910.65,530.22,866.41
04/16/2024,13,12218.24,2671.3,1166.24,4158.11,2466.32,711.15,1045.12
04/16/2024,14,12932.3,2613.26,1257.28,4174.49,2962.52,700.76,1223.99
04/16/2024,15,13444.8,2609.3,1221.2,3978.45,3298.1,783.52,1554.23
04/16/2024,16,13619.79,2543.15,1111.64,4015.24,3437.5,848.72,1663.54
04/16/2024,17,13014.19,2464.78,1181.65,3711.77,3250.0,920.03,1485.96
04/16/2024,18,10090.22,2040.89,1100.58,2925.47,2316.68,667.99,1038.61
04/16/2024,19,6656.31,1444.56,779.93,2506.46,879.83,373.35,672.18
04/16/2024,20,1876.96,373.13,226.08,1002.23,115.82,68.58,91.12
04/16/2024,21,38.58,2.56,5.26,29.42,0.97,0.03,0.34
04/16/2024,22,0.34,0.0,0.0,0.02,0.01,0.0,0.31
04/16/2024,23,0.49,0.0,0.0,0.01,0.02,0.0,0.46
04/16/2024,24,0.55,0.0,0.0,0.0,0.08,0.0,0.47
04/17/2024,1,0.61,0.0,0.0,0.01,0.13,0.0,0.47
04/17/2024,2,0.61,0.0,0.0,0.01,0.13,0.0,0.47
04/17/2024,3,1.77,0.0,0.0,0.01,0.14,1.14,0.48
04/17/2024,4,0.63,0.0,0.0,0.01,0.14,0.0,0.48
04/17/2024,5,0.63,0.0,0.0,0.01,0.14,0.0,0.48
04/17/2024,6,0.64,0.0,0.0,0.02,0.14,0.0,0.48
04/17/2024,7,0.86,0.0,0.0,0.0,0.38,0.0,0.48
04/17/2024,8,361.1,63.08,43.75,60.92,134.66,18.28,40.41
04/17/2024,9,3157.91,633.55,517.81,952.77,685.06,128.28,240.44
04/17/2024,10,7326.13,1616.29,904.81,2460.1,1438.85,228.59,677.49
04/17/2024,11,9367.11,1798.31,1006.8,3183.0,2078.27,380.36,920.37
04/17/2024,12,11308.52,1992.8,1039.09,3229.86,3356.33,483.41,1207.03
04/17/2024,13,12791.63,1989.4,1006.14,3421.02,4138.06,768.11,1468.9
04/17/2024,14,13345.09,2123.32,1076.01,3406.47,4200.77,1032.5,1506.02
04/17/2024,15,13779.66,2186.48,1044.36,3367.3,4432.95,1184.03,1564.54
04/17/2024,16,12789.66,2028.35,946.22,3435.15,4188.98,1228.13,962.83
04/17/2024,17,10961.3,1990.52,938.98,3408.33,3003.08,895.63,724.76
04/17/2024,18,8572.51,1581.56,911.26,3266.58,1922.61,477.76,412.74
04/17/2024,19,6672.17,1462.86,602.42,3122.44,930.71,200.84,352.9
04/17/2024,20,2420.04,408.54,190.06,1501.16,179.02,25.64,115.62
04/17/2024,21,60.22,4.87,2.04,38.02,15.01,0.0,0.28
04/17/2024,22,9.82,0.0,0.0,0.01,9.51,0.0,0.3
04/17/2024,23,0.94,0.0,0.0,0.01,0.41,0.0,0.52
04/17/2024,24,1.35,0.0,0.0,0.01,0.43,0.0,0.91
04/18/2024,1,1.17,0.0,0.0,0.0,0.44,0.0,0.73
04/18/2024,2,1.27,0.0,0.0,0.02,0.44,0.0,0.81
04/18/2024,3,1.19,0.0,0.0,0.01,0.48,0.0,0.7
04/18/2024,4,1.18,0.0,0.0,0.01,0.55,0.0,0.62
04/18/2024,5,1.05,0.0,0.0,0.01,0.55,0.0,0.49
04/18/2024,6,1.44,0.0,0.0,0.02,0.55,0.0,0.87
04/18/2024,7,2.3,0.0,0.0,0.01,1.43,0.0,0.86
04/18/2024,8,713.75,143.78,64.03,171.72,254.25,28.53,51.44
04/18/2024,9,4811.63,1023.17,386.12,1685.29,1244.58,282.3,190.17
04/18/2024,10,7995.35,1346.49,531.55,3246.95,1919.02,476.24,475.1
04/18/2024,11,10516.76,1256.7,638.53,4028.5,3113.13,729.91,749.99
04/18/2024,12,12235.87,1481.47,587.82,4105.58,3995.99,860.41,1204.6
04/18/2024,13,12913.53,1039.89,554.72,4126.17,4534.53,1011.22,1647.0
04/18/2024,14,13204.76,1214.41,718.64,4070.27,4449.27,1181.42,1570.75
04/18/2024,15,13240.61,1744.01,619.53,3885.3,4425.98,1310.89,1254.9
04/18/2024,16,13754.23,1801.89,951.01,4100.15,3985.14,1353.62,1562.42
04/18/2024,17,13451.28,1837.52,1098.42,4089.33,3636.85,1156.68,1632.48
04/18/2024,18,11718.45,1675.47,1114.99,3511.09,3554.45,856.74,1005.71
04/18/2024,19,7409.6,1247.6,855.57,2458.19,2081.16,378.88,388.2
04/18/2024,20,2201.43,420.15,328.62,902.8,379.0,85.52,85.34
04/18/2024,21,41.38,4.53,4.43,19.08,12.53,0.49,0.32
04/18/2024,22,0.67,0.0,0.0,0.01,0.32,0.0,0.34
04/18/2024,23,0.97,0.0,0.0,0.01,0.43,0.0,0.53
04/18/2024,24,0.88,0.0,0.0,0.02,0.42,0.0,0.44
04/19/2024,1,0.89,0.0,0.0,0.02,0.43,0.0,0.44
04/19/2024,2,0.98,0.0,0.0,0.0,0.53,0.0,0.45
04/19/2024,3,1.05,0.0,0.0,0.03,0.56,0.0,0.46
04/19/2024,4,1.04,0.0,0.0,0.01,0.57,0.0,0.46
04/19/2024,5,1.05,0.0,0.0,0.02,0.57,0.0,0.46
04/19/2024,6,1.04,0.0,0.0,0.01,0.57,0.0,0.46
04/19/2024,7,1.42,0.0,0.0,0.01,0.94,0.0,0.47
04/19/2024,8,360.42,14.18,56.98,26.57,180.32,42.92,39.45
04/19/2024,9,2404.75,113.38,260.13,234.56,1304.41,358.47,133.8
04/19/2024,10,4214.53,395.6,306.93,562.32,2144.76,510.39,294.53
04/19/2024,11,5502.05,622.18,612.49,796.93,2271.52,538.26,660.67
04/19/2024,12,7278.16,908.49,716.08,1495.61,2705.8,581.22,870.96
04/19/2024,13,8679.09,1191.92,715.1,2052.86,2797.17,801.69,1120.35
04/19/2024,14,10156.3,1413.96,812.08,2194.56,3548.54,973.24,1213.92
04/19/2024,15,11933.94,1579.47,857.46,2890.0,4167.32,1011.76,1427.93
04/19/2024,16,10927.65,1410.92,901.39,2879.07,3255.5,997.95,1482.82
04/19/2024,17,9503.66,1160.33,843.1,2110.26,3098.18,1003.19,1288.6
04/19/2024,18,7118.32,752.17,718.44,1377.37,2514.09,667.23,1089.02
04/19/2024,19,3973.95,324.03,451.26,952.41,1421.1,383.95,441.2
04/19/2024,20,1026.82,98.52,114.81,504.87,199.33,62.62,46.67
04/19/2024,21,36.07,1.74,3.56,30.38,0.39,0.0,0.0
04/19/2024,22,0.42,0.0,0.0,0.02,0.39,0.0,0.01
04/19/2024,23,0.58,0.0,0.0,0.02,0.43,0.0,0.13
04/19/2024,24,0.64,0.0,0.0,0.01,0.48,0.0,0.15
04/20/2024,1,0.71,0.0,0.0,0.02,0.54,0.0,0.15
04/20/2024,2,0.71,0.0,0.0,0.01,0.55,0.0,0.15
04/20/2024,3,0.71,0.0,0.0,0.02,0.54,0.0,0.15
04/20/2024,4,0.7,0.0,0.0,0.01,0.54,0.0,0.15
04/20/2024,5,0.71,0.0,0.0,0.01,0.54,0.0,0.16
04/20/2024,6,0.77,0.0,0.0,0.01,0.55,0.0,0.21
04/20/2024,7,1.05,0.0,0.0,0.0,0.58,0.0,0.47
04/20/2024,8,180.05,10.5,13.56,4.47,119.21,24.11,8.2
04/20/2024,9,965.05,15.26,45.25,27.22,567.3,263.93,46.09
04/20/2024,10,2214.9,14.18,95.37,73.75,1453.6,455.56,122.44
04/20/2024,11,3266.22,14.62,87.24,248.86,2011.52,760.11,143.87
04/20/2024,12,3972.09,51.16,92.4,551.33,1965.7,1006.86,304.64
04/20/2024,13,4647.75,65.72,121.04,782.62,2603.84,751.75,322.78
